
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
clean_7228718722_1cf25dff3e_z.png,false,14341,0.116140905612938,0.0021023440017611224,null,0.09988112328129448,0.07270812429866454
clean_7228718722_1cf25dff3e_z_HYS.png,false,14434,0.11688697493376814,0.002290283564394202,null,0.10033480922938001,0.07317068924251412
clean_7228718722_1cf25dff3e_z_LSBE.png,false,14392,0.11655339656236138,0.0023243980747881363,null,0.10001495454772169,0.07296424972829041
clean_7228718722_1cf25dff3e_z_SE.png,false,14385,0.1161641388332774,0.0023744847266863743,null,0.10025411850286614,0.0729309140209433
